base_id,base_name,location,budget,classification,domain,commander_id
516,swilfingereb,Uzda,2159149,1,small,20516
517,clevisonec,Lantian,1490356,3,small,20517
518,mlongfielded,Arkhaía Kórinthos,6229102,4,big,20518
519,nenrricoee,Taganskiy,3587211,1,middle,20519
520,kcopemanef,Mulhouse,7515603,2,small,20520
521,gainsleeeg,Ciparakan,1069334,2,small,20521
522,achristeneeh,Bertelhe,2677916,3,small,20522
523,epapachristophorouei,Semenivka,8847646,5,middle,20523
524,drisdaleej,Lyon,9994855,4,big,20524
525,sbunnerek,Menongue,1130694,1,middle,20525
526,abostickel,Slatyne,9239959,3,big,20526
527,jpockem,Yamoussoukro,9144163,4,middle,20527
528,pholstonen,Bandar Seri Begawan,743796,5,middle,20528
529,fgiorgiellieo,Lezhë,6371693,4,middle,20529
530,bberefordep,Beni,1406841,5,small,20530
531,cprimaroloeq,Tengqiao,9913110,4,small,20531
532,pdrabbleer,Velký Újezd,6820728,4,big,20532
533,fkryzhoves,Lokwabe,3469680,5,big,20533
534,glittlefairet,Austin,4663253,2,small,20534
535,gsamwayseu,Kinalaglagan,7116884,5,big,20535
536,eubsdallev,Huixian Chengguanzhen,8776560,1,small,20536
537,dhaytoew,Zaragoza,1594383,1,small,20537
538,smariaex,Wilkes Barre,5962479,4,small,20538
539,millingsworthey,Xinzhou,9451183,4,small,20539
540,bgilloppez,Saint-Quentin-en-Yvelines,9774704,4,small,20540
541,eclemf0,Vegreville,5064007,2,middle,20541
542,lfearnehoughf1,Shamanka,4066779,5,big,20542
543,hdmitrienkof2,Taywanak Ilaya,7021483,3,small,20543
544,mfozzardf3,Karis,4738936,1,middle,20544
545,cpenmanf4,Quiches,1670483,2,small,20545
546,sraynerf5,Frederiksberg,8405178,2,small,20546
547,gwatermanf6,Madrid,9032582,2,big,20547
548,pheaffeyf7,Daxing,3920023,1,small,20548
549,rtiliof8,Wangqu,151518,4,middle,20549
550,lschleicherf9,Mosteirô,1114938,5,small,20550
551,grotteryfa,Jiulong,5426711,1,big,20551
552,mvannuccinifb,Sunfang,7794250,4,small,20552
553,cfinbyfc,Brumadinho,3088745,1,middle,20553
554,smaffuccifd,Oslo,8169194,4,small,20554
555,mcradockfe,Hegeng,4274331,4,big,20555
556,kbreukelmanff,Nakano,8729939,2,small,20556
557,wfugefg,Yanmen,7840809,2,middle,20557
558,dpallaskefh,Novyye Gorki,8802989,2,big,20558
559,fglentonfi,Kiruna,2476940,1,big,20559
560,wbradneckfj,Evansville,9003757,4,middle,20560
561,chatjefk,Nam Khun,1069337,5,small,20561
562,aknapperfl,San Pedro,7024307,1,small,20562
563,pscotsonfm,Bitanjuan,2774821,1,middle,20563
564,jeastbyfn,Twyford,4081091,4,big,20564
565,fcrisfordfo,Rosetta,7479964,3,small,20565
566,crodgersonfp,Carpentras,4969388,4,middle,20566
567,bswannackfq,Sapang Buho,2306191,2,big,20567
568,gcalderonfr,Tol’yatti,9040099,2,big,20568
569,ewatsonfs,Dire Dawa,5635464,2,big,20569
570,rkeddeyft,San Vicente de Bique,1279611,3,middle,20570
571,eduguefu,København,7411257,3,middle,20571
572,fswallowfv,Qujiang,3764002,2,big,20572
573,jcarnegyfw,Ferraria,2094994,3,small,20573
574,aschimekfx,Pasir Mas,5333794,3,middle,20574
575,hanthiftlefy,Sumenep,5605832,3,small,20575
576,bsmallpeicefz,Miki,6087571,3,middle,20576
577,vpeniellog0,Banraeaba Village,5853938,3,big,20577
578,llongfieldg1,Tuusniemi,4518217,1,big,20578
579,ggaultg2,Beidu,1666207,4,middle,20579
580,epembridgeg3,Gunungkendeng,8551107,5,middle,20580
581,dhickeringillg4,Wutun,1036879,5,big,20581
582,spentelog5,Guanay,2955606,5,middle,20582
583,sstuchberyg6,Verkhniy Kurkuzhin,878919,4,big,20583
584,styeg7,Polanica-Zdrój,5998688,5,middle,20584
585,skiesselg8,Měnín,8990514,1,middle,20585
586,bhawkeswoodg9,Neochóri,7597100,5,middle,20586
587,whowlettga,Hedong,6812454,3,big,20587
588,gmoultriegb,Dimitsána,6194574,4,middle,20588
589,hdykasgc,Tân Châu,5079184,3,big,20589
590,hmedgewickgd,Padangcermin,2144453,5,small,20590
591,bbracknellge,Colcabamba,3637783,3,small,20591
592,areangf,Bastos,6858766,3,middle,20592
593,pbarnshawgg,Amman,9149073,2,small,20593
594,ycollopygh,Wageningen,5305295,5,middle,20594
595,sbortongi,Sfax,3004931,1,middle,20595
596,bbooggj,Kyela,3076537,2,small,20596
597,lrampleygk,Puzi,9934611,1,big,20597
598,akyngegl,Chumphon Buri,2403184,4,small,20598
599,aoakeygm,Lyubymivka,7319659,2,big,20599
600,afranceygn,Sungai Iyu,9530231,5,big,20600
601,dduttongo,Sho’rchi,5301521,3,small,20601
602,rbatecokgp,Seseng,3716705,2,small,20602
603,eraspingq,Conima,1964907,2,small,20603
604,ncornishgr,Ivatsevichy,7327140,3,big,20604
605,fsondongs,Polos,5533228,3,big,20605
606,cdinapoligt,La Carlota,7256159,2,middle,20606
607,ljossgu,Marseille,7116383,5,big,20607
608,geldingv,Palikir - National Government Center,1527337,2,big,20608
609,dvondrysgw,Chornorudka,3704896,5,small,20609
610,bshatliffegx,Huilongshan,9634492,3,small,20610
611,ebunworthgy,Mirny,1832127,4,small,20611
612,lchudleighgz,Villaviciosa,5887664,4,middle,20612
613,hseeleyh0,Wololele A,7871854,5,big,20613
614,jbriarsh1,Juncalito Abajo,4856633,4,middle,20614
615,twhitlowh2,Malasiqui,8428742,4,big,20615
616,fwhilderh3,Puerto Madryn,5378999,3,big,20616
617,gtarbatth4,Tawau,488918,2,middle,20617
618,tdevineyh5,Malakwal City,5276877,3,middle,20618
619,wpappinh6,Bretaña,214707,5,big,20619
620,jthakeh7,Kawasaki,1665499,2,big,20620
621,lkinverh8,Benjamin Constant,9771858,2,middle,20621
622,sleipnikh9,Pidigan,7474013,3,big,20622
623,cnealeyha,Shishan,7675463,1,middle,20623
624,mwarringtonhb,Vostryakovo,5644724,4,small,20624
625,rdowntonhc,Darungan,2834703,5,small,20625
626,dpasekhd,Saari,290176,1,small,20626
627,gbrosekehe,Schenectady,6160850,3,middle,20627
628,clethibridgehf,Kao Liao,9583871,5,middle,20628
629,otockhg,Geyuan,8442457,2,middle,20629
630,mmacgebenayhh,Capacho Viejo,9383145,3,small,20630
631,jgarratthi,Parobé,6209671,5,middle,20631
632,mgreiswoodhj,Jaboticabal,732250,1,big,20632
633,mleftwichhk,Jargalant,7066040,3,middle,20633
634,jwilshinhl,Santa Catalina,7384334,1,small,20634
635,vbuxtonhm,Quşrah,8952965,1,middle,20635
636,mrenadhn,Chợ Mới,4731234,2,small,20636
637,cdinsellho,Taiping,8994098,3,middle,20637
638,mcolamhp,Wenfeng Zhen,7875714,4,big,20638
639,wcannophq,Neftobod,891644,5,big,20639
640,mclemmenhr,Rafaḩ,9248675,2,middle,20640
641,cfiridolfihs,Yallahs,6242640,4,small,20641
642,fbewickht,Sędziejowice,1062951,3,big,20642
643,adashperhu,Dupi,565771,5,big,20643
644,cembureyhv,Stari Grad,3485708,1,big,20644
645,mardleyhw,Sumberingin Kulon,1661242,5,middle,20645
646,cfawlteyhx,Bantay,9582973,2,middle,20646
647,inegushy,Stockholm,9775723,5,big,20647
648,mslynehz,Mianduhe,9570055,3,big,20648
649,lriseboroughi0,Makoko,169362,3,middle,20649
650,sstratherni1,Zlynka,4624496,2,middle,20650
651,dantognazzii2,Ryki,6430654,2,middle,20651
652,jalloti3,Nikol’sk,9377380,2,big,20652
653,okermoni4,Loum,7555456,3,small,20653
654,mbednelli5,Mulandoro,8352870,5,big,20654
655,bmcamishi6,Liubo,4596404,3,middle,20655
656,btripleti7,Ipuh,5154990,4,big,20656
657,sslocombi8,Samsan,8741531,1,big,20657
658,ywanderscheki9,Queimados,565046,4,big,20658
659,aziemkeia,Zorgo,3531274,1,big,20659
660,garrolib,Xinzhou,899963,4,big,20660
661,stisunic,Mrągowo,2235810,3,small,20661
662,etomikid,Tofol,5463804,5,small,20662
663,ssayleie,Limoeiro de Anadia,2179675,4,big,20663
664,jgaskalif,Nkwerre,6316436,5,middle,20664
665,rlodekeig,Kadipaten,3389294,4,middle,20665
666,achessumih,La Cocha,958914,3,big,20666
667,ereddingsii,Badāmā,1674473,1,big,20667
668,amusicoij,Suponevo,2346193,5,small,20668
669,ctooheyik,Mabilang,4462936,3,middle,20669
670,rmacgrueril,Sanhe,4589091,5,middle,20670
671,lsarfatiim,Reshetikha,5548820,3,small,20671
672,snortcliffein,Towa,3224763,2,small,20672
673,rgrubeio,San Francisco,634685,3,small,20673
674,chutsbyip,Pedro Santana,9748553,1,middle,20674
675,caxeiq,Laguna,8026475,5,middle,20675
676,beakensir,Harnoli,9475638,3,big,20676
677,losanneis,Radzyń Chełmiński,8579745,5,middle,20677
678,jduferieit,Mosal’sk,4506190,4,big,20678
679,mmanvilleiu,Michałów,118652,3,big,20679
680,labramzoniv,Dayuan,1292255,3,big,20680
681,alorenziniiw,Insrom,423389,5,big,20681
682,mmcparlinix,Shebunino,5540239,2,small,20682
683,owinesiy,Bunisari,8147167,5,small,20683
684,mhenrichsiz,Dingjiayao,2764504,2,big,20684
685,cperesj0,Liulimiao,5783390,1,small,20685
686,eclaasenj1,Grabovci,678313,2,middle,20686
687,margravej2,Phanom Phrai,794140,5,big,20687
688,rwilsonj3,Ostuncalco,3890873,3,small,20688
689,edavioudj4,Kostelec nad Černými Lesy,711398,4,middle,20689
690,lgianneschij5,Guéret,6231325,2,small,20690
691,fjirucaj6,Haylaastay,6352565,3,big,20691
692,adudingj7,Situsari,6924726,5,middle,20692
693,jwalderaj8,Rufino,8288276,1,small,20693
694,afollenj9,Saint-Paul,6142152,4,small,20694
695,obrunija,Zaleszany,4305238,2,middle,20695
696,cmatulajb,Chrysó,7618755,1,big,20696
697,bscrowbyjc,Blon’,4345260,4,big,20697
698,fbenjafieldjd,Kibiya,2283360,5,small,20698
699,nallcroftje,Dayr Abū Ḑa‘īf,3510228,5,middle,20699
700,sperrottetjf,Chaplygin,3657679,3,small,20700
701,rsimonatojg,Dŭstí,9921905,4,middle,20701
702,eorderjh,Ciparay,6620189,5,small,20702
703,ipheasantji,Luchenza,5088213,1,small,20703
704,dbogacejj,Bingawan,9981424,4,small,20704
705,mcrosettojk,Otutara,2648496,2,middle,20705
706,shamsonjl,Leran,7245952,2,middle,20706
707,bwannopjm,Shuitou,8784221,1,middle,20707
708,cjojicjn,Raduzhnyy,7065671,3,big,20708
709,amilmoejo,São Vicente de Ferreira,3100761,4,big,20709
710,mnorthropjp,Łużna,8981644,4,small,20710
711,bsmidmoorjq,Puncakwangi,8829155,5,big,20711
712,fveillardjr,Tabango,3170128,4,big,20712
713,zfruenjs,Omoa,8751245,3,big,20713
714,lpipkinjt,Chartres,6805912,4,big,20714
715,jerdesju,Balzers,1603310,4,middle,20715
716,dwhitworthjv,Caramuca,9454296,3,middle,20716
717,jdespenserjw,Runsonglaozhai,739689,2,big,20717
718,pbiasiojx,Yonghe,980437,5,small,20718
719,rdelorenzojy,Mali Iđoš,3784319,2,middle,20719
720,dchapejz,Chetian,5244484,1,middle,20720
721,ptattersfieldk0,Morazán,4900311,2,small,20721
722,ksutherank1,Krasnotorka,1758980,4,big,20722
723,hkillockk2,Limbalod,8396253,3,middle,20723
724,lrawlingk3,Buchach,9200604,1,big,20724
725,dflattk4,Barapas,9998820,4,small,20725
726,hhinderk5,Korets’,9169088,1,big,20726
727,dsharmank6,Cajamar,3918841,2,small,20727
728,abranfordk7,Bourg-lès-Valence,7429134,4,small,20728
729,hticklek8,Suvorovskaya,7559932,1,small,20729
730,bfarlambek9,Solnechnyy,5125836,1,big,20730
731,gpottipharka,Gines-Patay,7186498,2,middle,20731
732,mcathesyedkb,Jönköping,4097196,2,big,20732
733,bboastkc,Pio Duran,751118,5,big,20733
734,pzuponekd,Krajan Karanganyar,4423994,5,small,20734
735,cverdeyke,Gzy,4115785,4,small,20735
736,lrougierkf,Linköping,3897871,4,small,20736
737,cpettifordkg,Guxi,1611108,2,small,20737
738,jnanuccioikh,Charlotte Amalie,3094978,5,big,20738
739,fearneyki,Krivodanovka,4504712,2,middle,20739
740,hkilbykj,Petrovice u Karviné,7656860,1,middle,20740
741,aastletkk,Sosnovka,7512884,4,middle,20741
742,hcreamkl,Kiloloran,5392273,1,big,20742
743,mduckfieldkm,Mae Lao,4086001,3,middle,20743
744,aboynkn,Chervone,4334897,4,big,20744
745,lsandalko,Kimméria,5496618,1,small,20745
746,ccubittkp,Tílisos,9756077,5,small,20746
747,mrevancekq,Älvsjö,9900579,2,middle,20747
748,dperduekr,Awgu,4040202,5,small,20748
749,acranstounks,Thạnh Phú,5565564,5,small,20749
750,misgatekt,Mertani,9431521,5,big,20750
751,rpierrepointku,Działdowo,4785215,3,small,20751
752,svidlerkv,Saguenay,8096744,2,small,20752
753,dbacklerkw,Malpique,9938725,3,middle,20753
754,dvautrekx,Malesína,8509489,3,small,20754
755,gminmaghky,Houston,9445699,4,middle,20755
756,elimeburnerkz,Ribeira Seca,6512859,3,big,20756
757,vhantonl0,Tierp,7036655,4,small,20757
758,wburdel1,Victoria,474066,4,big,20758
759,agoomsl2,Vose’,9602316,4,big,20759
760,pbrandell3,Hendala,9189456,5,small,20760
761,peasuml4,Kaskinen,6603444,3,small,20761
762,vreinardl5,Wahang Dua,2635456,2,small,20762
763,lstrelitzkil6,Libiąż,2031089,1,big,20763
764,enelliganl7,Velenje,9073699,1,big,20764
765,kfacerl8,Port-à-Piment,1705025,1,small,20765
766,obatsonl9,Creighton,9235268,2,big,20766
767,gshirilla,Ningchegu,4559832,2,middle,20767
768,rashingdenlb,Solnechnogorsk,7165834,2,middle,20768
769,jmoxsonlc,Oslo,7649363,3,middle,20769
770,mmcallanld,Paraíso,8120626,2,big,20770
771,jhuckele,Fredericton,2068605,3,small,20771
772,blackielf,San Isidro,6142829,3,small,20772
773,rflealg,Espera Feliz,8072354,5,middle,20773
774,pcraydonlh,Sv. Anton,1136704,4,middle,20774
775,cwaulkerli,Kleszczewo,7898752,3,small,20775
776,aalibertilj,Baiyang,9585949,1,middle,20776
777,wcasollk,Taojiahe,8558761,1,big,20777
778,dkinderll,Osek nad Bečvou,5844275,1,middle,20778
779,fjosupeitlm,Poligny,3089002,5,small,20779
780,pmorseln,Pālang,2055361,3,middle,20780
781,rbordonelo,Ngantru,7193290,2,big,20781
782,bbramontlp,Karangan,6422092,4,big,20782
783,gmcmichaellq,Banyuresmi,7337930,3,small,20783
784,lheidenlr,Blois,9147773,4,big,20784
785,cbosleyls,Anton,1245940,4,small,20785
786,ceddisforthlt,Gaplokan,2388913,4,big,20786
787,hweatherdonlu,Yushikalasu,9573227,5,middle,20787
788,hodelllv,Sangmélima,1660937,3,middle,20788
789,ajenkinslw,Lees Summit,9414194,5,middle,20789
790,tduffittlx,Almafuerte,1995197,4,middle,20790
791,lsidnellly,Zhujiang,8335549,2,middle,20791
792,dfilipiclz,Kurovskoye,1726681,2,middle,20792
793,slawtym0,Bao’an,6851304,4,middle,20793
794,igrinvalm1,Butiama,7188562,2,middle,20794
795,cpestellm2,Fāqūs,9765091,4,small,20795
796,aabramsonm3,Cilimus Kulon,1129117,4,small,20796
797,nhasterm4,Xinchengzi,3448235,3,big,20797
798,abeekem5,Yangliu,4439103,3,small,20798
799,ociricm6,Chengzhong,156819,2,middle,20799
800,ycotterellm7,Nunguan,7448674,5,big,20800
801,mkrollm8,Songlong,9612282,2,big,20801
802,aillstonm9,Quba,3355528,4,big,20802
803,gcreggma,Tyresö,8840138,5,small,20803
804,gswansboroughmb,Kantharalak,3090145,3,middle,20804
805,bminthorpemc,Richmond,7232334,5,big,20805
806,switzmd,Khānpur,5120290,5,big,20806
807,bpobjayme,Al Quţayfah,3795424,5,middle,20807
808,zebbottsmf,Magang,8545057,1,big,20808
809,snannmg,Xichang,6737050,4,middle,20809
810,sclaypolemh,København,2592960,5,small,20810
811,lstreetingmi,Machalí,800064,4,middle,20811
812,vlittrellmj,Berón de Astrada,6237283,3,middle,20812
813,gickowiczmk,Canton,8324058,3,middle,20813
814,pfowlestoneml,Dalun,4706796,1,small,20814
815,hklaaassenmm,Campo Verde,4892048,1,small,20815
816,kloudenmn,Pandak,5163920,4,small,20816
817,sorangemo,São Paio Merelim,1665516,3,middle,20817
818,gdungemp,Igarra,7048716,5,small,20818
819,nscrowstonmq,San Diego,4519338,2,middle,20819
820,aadanmr,Aradac,7196959,3,big,20820
821,mtathacottms,Si Satchanalai,5007626,3,big,20821
822,sstaniforthmt,Shuiquan,5229618,3,big,20822
823,kelliotmu,Ishurdi,6678577,2,middle,20823
824,slashmarmv,Suḩayl Shibām,2216175,2,middle,20824
825,bwitzmw,Krajan,4098351,1,small,20825
826,ctomeimx,Zhenlai,6683459,4,middle,20826
827,rfredimy,Baxiangshan,230044,4,middle,20827
828,lfratsonmz,Energetik,5126073,2,middle,20828
829,dcaudelln0,Setúbal,5430463,4,big,20829
830,gmickann1,Chaplygin,2850130,4,middle,20830
831,abowartn2,Daur,4336436,1,big,20831
832,jhannyn3,Lunsar,1578525,4,big,20832
833,jdeyen4,Jikamshi,8995431,2,small,20833
834,cgoodalln5,Xiashan,803377,4,big,20834
835,hcotgroven6,Hougong,1579496,2,big,20835
836,ghilbournen7,Pirca,8021153,5,middle,20836
837,tbeverstockn8,Goris,5351139,5,small,20837
838,cosgodbyn9,Dededo Village,8546846,4,big,20838
839,jsafontna,Boju,3758776,3,small,20839
840,vgeavesnb,Mueang Suang,4390974,3,small,20840
841,hthiesenc,Wangcheng,2894325,1,middle,20841
842,ehartshornnd,Carregueira,7593433,5,middle,20842
843,hrozne,Sindangrasa,3839923,4,big,20843
844,theynelnf,Sarnaki,2340856,4,middle,20844
845,ahalegarthng,Dmytrivka,8008144,3,middle,20845
846,fgreswellnh,Sipirok,1342224,4,middle,20846
847,sdalyellni,Leidian,1956085,4,small,20847
848,ktrucenj,Varnávas,478152,1,small,20848
849,tstorrynk,Odemira,8806037,5,big,20849
850,dsecretannl,Ushiku,6785277,4,middle,20850
851,rdeabillnm,Dakoutun,1264669,1,middle,20851
852,echeshernn,Rincón,4724719,2,small,20852
853,bfullwoodno,Diavatós,3648820,1,middle,20853
854,kjuliffnp,Besuki Dua,1379040,4,big,20854
855,clinturnnq,Kacangan Lor,7789995,1,small,20855
856,rchownenr,Kijang,3080601,2,small,20856
857,vbolinons,Gambaru,9630223,1,middle,20857
858,emanskent,Shiyaogou,3763923,5,big,20858
859,zjurkowskinu,Sayyān,7733940,2,middle,20859
860,scrippillnv,Tonosí,6841802,4,small,20860
861,grumneynw,Wasquehal,2077583,5,small,20861
862,mfranzonellonx,Raciążek,8361493,1,big,20862
863,psamartny,Mirosławiec,1038880,5,big,20863
864,dhuittnz,Kamyanyets,8875709,5,small,20864
865,boliffo0,Guangning,5780615,4,middle,20865
866,hcypleso1,Hüremt,1467118,2,big,20866
867,rmcdarmido2,Zhaigang,4979660,2,middle,20867
868,ctolussio3,Kaiama,2570374,1,middle,20868
869,pwitcombeo4,Viñac,797231,4,big,20869
870,njarrello5,Prado,6874416,2,middle,20870
871,cpannamano6,Zhangdu,103757,2,big,20871
872,dosheeryneo7,São Vicente de Ferreira,1576658,5,middle,20872
873,steasello8,Al Nashmah,9335573,3,middle,20873
874,hchaffeno9,Kembangkerang Lauk Timur,5828646,2,middle,20874
875,krannaldoa,Sorren Daya,2975498,1,small,20875
876,mshippardob,Obita,8560119,3,small,20876
877,lbarberaoc,Kaédi,9314693,2,big,20877
878,rcrystalod,Būrkah,6534590,4,small,20878
879,stumilityoe,Zijin,4313978,3,big,20879
880,fmerfinof,Asbest,5954134,4,big,20880
881,rcushellyog,Benešov nad Ploučnicí,5338653,3,small,20881
882,zroderhamoh,Matagalpa,537397,5,middle,20882
883,alillfordoi,Lisieux,5576811,3,middle,20883
884,enelliganoj,Khon Buri,6351171,2,big,20884
885,csteuhlmeyerok,Kista,6816378,5,middle,20885
886,htoobyol,Dresden,8792685,3,middle,20886
887,acornelsom,Élancourt,6309939,5,middle,20887
888,dskeelson,Santa Rita,7884508,2,middle,20888
889,cfilkovoo,Yōkaichiba,1268915,2,big,20889
890,dgoodspeedop,Las Palmas,8992222,3,big,20890
891,hseeborneoq,Bukal,7412712,1,small,20891
892,vledesor,Rengo,8928430,4,small,20892
893,truskeos,Las Heras,3378347,3,big,20893
894,sbartaliot,Dusit,403519,4,small,20894
895,acornboroughou,Bom Conselho,8740143,1,middle,20895
896,arotheryov,Kwakoa,1845498,2,middle,20896
897,bwestmerlandow,Oneop,3087802,2,middle,20897
898,dpoxtonox,Omišalj,2283272,3,middle,20898
899,ireefoy,Lukovë,3886544,2,big,20899
900,nmershoz,Kauhan,6007314,5,big,20900
901,gloftsp0,Jinchang,7415039,1,big,20901
902,mthorringtonp1,Zengtian,3627522,5,big,20902
903,chawkeridgep2,Tambobamba,3306294,1,middle,20903
904,bfibbittsp3,Lokorae,877697,2,big,20904
905,jgoedep4,Lühua,6361544,5,big,20905
906,jmaffinip5,Karangtawar,3258609,2,big,20906
907,etrumpeterp6,Toutuo,5189341,4,small,20907
908,jmcnabbp7,Payxambabazar,5548225,3,big,20908
909,isevinp8,Tongqian,2012116,1,big,20909
910,mportlockp9,Gómez,5525008,1,small,20910
911,mliefpa,El Zulia,4980838,2,big,20911
912,pormespb,Pasarnangka,9672768,5,middle,20912
913,mcoggingspc,Shazhouba,4514439,3,small,20913
914,dperetpd,Westonaria,9217628,4,big,20914
915,bcampanype,Kuliyapitiya,5016462,1,big,20915
916,adewhirstpf,Las Yaras,2222696,5,big,20916
917,tmcvitypg,San Gabriel,3121574,2,big,20917
918,klambourneph,Yingjiang,2881743,1,small,20918
919,akolakpi,Ar Ruţbah,2051322,5,small,20919
920,ncastlepj,Rasshevatskaya,7899206,1,small,20920
921,eassadpk,Shuinan,9592580,2,middle,20921
922,aaffleckpl,Budapest,9898844,3,big,20922
923,caspenlonpm,Katrineholm,3590756,4,middle,20923
924,livanovicpn,Tân Sơn,3950996,5,big,20924
925,syupo,Torre,991592,5,big,20925
926,akuhwaldpp,Vatutine,7202910,5,small,20926
927,uliebpq,Gamleby,6430262,1,middle,20927
928,cdewispr,Rungis,2588587,5,big,20928
929,cskynnerps,Shënmëri,1531529,3,middle,20929
930,mgeistmannpt,Maardu,4560245,2,big,20930
931,kmancepu,Yangsa,3878041,1,small,20931
932,ckarppv,Émpa,1868081,2,big,20932
933,tnafzigerpw,Leipzig,4594663,4,small,20933
934,jvasinpx,Rates,4747643,3,small,20934
935,gguinnanepy,Planaltina,1924831,3,small,20935
936,sdilworthpz,Carleton-sur-Mer,6554125,2,small,20936
937,rharrowingq0,Kilinochchi,5395872,1,middle,20937
938,ssickamoreq1,Hedi,8685039,1,big,20938
939,chearsonq2,Banqiao,5579374,5,big,20939
940,lduffyq3,Caocun,765437,1,middle,20940
941,gpauerq4,Sioux Falls,8746386,2,small,20941
942,cgibbardq5,Nangalisan,7113196,3,big,20942
943,awoolmerq6,Huangguan,7929627,3,middle,20943
944,mjentzschq7,Umeå,4653383,4,big,20944
945,sraratyq8,Longquan,4728285,3,middle,20945
946,syeellq9,Plaeng Yao,3340241,4,middle,20946
947,morvisqa,Kotabesi,5198172,1,middle,20947
948,npreatorqb,Ulricehamn,6406331,2,big,20948
949,dwigsellqc,Megalópoli,9160206,3,middle,20949
950,hbramsenqd,Maquanzhen,2335580,1,big,20950
951,gcalveleyqe,Xiangrong,9414915,4,small,20951
952,lcestardqf,Douba,725545,2,small,20952
953,gpaoliqg,Huochang,2588629,2,small,20953
954,mrumpqh,Polkowice,8039863,5,small,20954
955,hwelfairqi,Zhenwen,4341188,2,middle,20955
956,klevinsqj,Lamakera Dua,1273534,5,big,20956
957,nseefusqk,Rio de Janeiro,8616094,2,middle,20957
958,gbidnallql,Peishe,7293550,3,middle,20958
959,nbarbourqm,Mangulile,7305642,2,middle,20959
960,dscoreyqn,Pilluana,1387990,5,small,20960
961,alydonqo,Sukogunungkrajan,9824372,4,small,20961
962,mbenbowqp,Balangkayan,3763459,5,small,20962
963,kturbayneqq,Sakaidechō,1043828,4,big,20963
964,gharrowqr,Linares,2044717,5,middle,20964
965,clampbrechtqs,Sindangrasa,882164,5,middle,20965
966,rphilpaultqt,Manicaragua,2229378,3,big,20966
967,mhoolaghanqu,Genteng,5753289,1,small,20967
968,kmccreaqv,Tlogosari,8293796,4,big,20968
969,bnormandaleqw,Yélimané,5394157,3,middle,20969
970,cbamseyqx,Ryazanskaya,8712455,4,small,20970
971,bfeasleyqy,Tarrafal de São Nicolau,4797404,4,big,20971
972,cwildinqz,Bojongsari,5819129,3,big,20972
973,trawoodr0,Smiltene,8944746,5,small,20973
974,zyeuletr1,Ashgabat,9075998,1,big,20974
975,samesburyr2,Chupa,5389689,5,middle,20975
976,sattewr3,Staroyur’yevo,8128364,3,big,20976
977,abrowner4,Lingcheng,903094,1,small,20977
978,lnorsisterr5,Indulang,8702765,2,big,20978
979,cpitcaithlyr6,Saatlı,647464,1,small,20979
980,plefevrer7,Santo Antônio de Pádua,603552,5,small,20980
981,dskeldinger8,Xin’e,6523313,4,big,20981
982,vgoulbourner9,Lauro de Freitas,4142019,1,big,20982
983,caartsenra,Stan-Bekhtemir,7544548,2,small,20983
984,lgoddardrb,Cibeureum,7051363,1,big,20984
985,jbonnifacerc,Lianovérgi,1904963,2,big,20985
986,bmarsdenrd,Cergy-Pontoise,4544999,3,small,20986
987,rcolafatere,Karatau,6322389,1,big,20987
988,fpicklesrf,Rathdrum,4342094,1,big,20988
989,gclayillrg,Klagenfurt am Wörthersee,9629756,5,middle,20989
990,kslowlyrh,Slovenske Konjice,3045629,4,middle,20990
991,ddavetri,Chinhoyi,1543711,2,small,20991
992,ffernleyrj,Paris 12,2319620,3,small,20992
993,kschirakrk,Severomorsk,3060212,1,big,20993
994,hhicksrl,Mae Sai,7555036,5,small,20994
995,mrevillrm,Krebetkrajan,3024302,4,big,20995
996,ecollabinern,Laranjeiras,4771111,2,small,20996
997,sgrainero,Bundoran,2470861,3,middle,20997
998,fbartolaccirp,Gaojialing,4225776,1,big,20998
999,mdinsellrq,Pulupandan,3711748,5,small,20999
1000,pfarndellrr,Yongjiu,6535339,5,middle,21000
